timestamp;runMode;algorithm;structure;dataType;distribution;structureSize;iterations;pivot;shellParam;time_us
2026-05-06 21:35:06;1;4;0;0;0;25000;50;-1;-1;607
2026-05-06 21:35:06;1;4;0;0;0;25000;50;-1;-1;563
2026-05-06 21:35:06;1;4;0;0;0;25000;50;-1;-1;550
2026-05-06 21:35:06;1;4;0;0;0;25000;50;-1;-1;574
2026-05-06 21:35:06;1;4;0;0;0;25000;50;-1;-1;565
2026-05-06 21:35:06;1;4;0;0;0;25000;50;-1;-1;551
2026-05-06 21:35:06;1;4;0;0;0;25000;50;-1;-1;621
2026-05-06 21:35:06;1;4;0;0;0;25000;50;-1;-1;577
2026-05-06 21:35:08;1;4;1;0;0;25000;10;-1;-1;915150
2026-05-06 21:35:09;1;4;1;0;0;25000;10;-1;-1;771435
2026-05-06 21:35:10;1;4;1;0;0;25000;10;-1;-1;776280
2026-05-06 21:35:11;1;4;1;0;0;25000;10;-1;-1;777533
2026-05-06 21:35:12;1;4;1;0;0;25000;10;-1;-1;797793
2026-05-06 21:35:13;1;4;1;0;0;25000;10;-1;-1;780614
2026-05-06 21:35:14;1;4;1;0;0;25000;10;-1;-1;776209
2026-05-06 21:35:15;1;4;1;0;0;25000;10;-1;-1;775499
2026-05-06 21:35:16;1;4;1;0;0;25000;10;-1;-1;772139
2026-05-06 21:35:17;1;4;1;0;0;25000;10;-1;-1;773694
2026-05-06 21:35:17;1;4;2;0;0;25000;10;-1;-1;433357
2026-05-06 21:35:18;1;4;2;0;0;25000;10;-1;-1;413241
2026-05-06 21:35:18;1;4;2;0;0;25000;10;-1;-1;401043
2026-05-06 21:35:19;1;4;2;0;0;25000;10;-1;-1;405003
2026-05-06 21:35:19;1;4;2;0;0;25000;10;-1;-1;450474
2026-05-06 21:35:20;1;4;2;0;0;25000;10;-1;-1;421747
2026-05-06 21:35:20;1;4;2;0;0;25000;10;-1;-1;431203
2026-05-06 21:35:20;1;4;2;0;0;25000;10;-1;-1;441844
2026-05-06 21:35:21;1;4;2;0;0;25000;10;-1;-1;443868
2026-05-06 21:35:21;1;4;2;0;0;25000;10;-1;-1;452018
2026-05-06 21:35:22;1;4;4;0;0;25000;10;-1;-1;787470
2026-05-06 21:35:23;1;4;4;0;0;25000;10;-1;-1;808330
2026-05-06 21:35:24;1;4;4;0;0;25000;10;-1;-1;841856
2026-05-06 21:35:25;1;4;4;0;0;25000;10;-1;-1;842657
2026-05-06 21:35:25;1;4;4;0;0;25000;10;-1;-1;850970
2026-05-06 21:35:26;1;4;4;0;0;25000;10;-1;-1;859800
2026-05-06 21:35:27;1;4;4;0;0;25000;10;-1;-1;846550
2026-05-06 21:35:28;1;4;4;0;0;25000;10;-1;-1;867260
2026-05-06 21:35:29;1;4;4;0;0;25000;10;-1;-1;838475
2026-05-06 21:35:30;1;4;4;0;0;25000;10;-1;-1;862219
2026-05-06 21:35:30;1;5;0;0;0;25000;50;-1;-1;1373
2026-05-06 21:35:30;1;5;0;0;0;25000;50;-1;-1;1102
2026-05-06 21:35:30;1;5;0;0;0;25000;50;-1;-1;1191
2026-05-06 21:35:30;1;5;0;0;0;25000;50;-1;-1;1247
2026-05-06 21:35:30;1;5;0;0;0;25000;50;-1;-1;1147
2026-05-06 21:35:30;1;5;0;0;0;25000;50;-1;-1;1144
2026-05-06 21:35:30;1;5;0;0;0;25000;50;-1;-1;1131
2026-05-06 21:35:30;1;5;0;0;0;25000;50;-1;-1;1114
2026-05-06 21:35:30;1;5;0;0;0;25000;50;-1;-1;1133
2026-05-06 21:35:30;1;5;0;0;0;25000;50;-1;-1;1140
2026-05-06 21:35:30;1;5;0;0;0;25000;50;-1;-1;1133
2026-05-06 21:35:30;1;5;0;0;0;25000;50;-1;-1;1145
2026-05-06 21:35:30;1;5;0;0;0;25000;50;-1;-1;1105
2026-05-06 21:35:30;1;5;0;0;0;25000;50;-1;-1;1188
2026-05-06 21:35:30;1;5;0;0;0;25000;50;-1;-1;1129
2026-05-06 21:35:30;1;5;0;0;0;25000;50;-1;-1;2092
2026-05-06 21:35:30;1;5;0;0;0;25000;50;-1;-1;1180
2026-05-06 21:35:30;1;5;0;0;0;25000;50;-1;-1;1252
2026-05-06 21:35:30;1;5;0;0;0;25000;50;-1;-1;1262
2026-05-06 21:35:30;1;5;0;0;0;25000;50;-1;-1;1271
2026-05-06 21:35:30;1;5;0;0;0;25000;50;-1;-1;2015
2026-05-06 21:35:30;1;5;0;0;0;25000;50;-1;-1;1275
2026-05-06 21:35:30;1;5;0;0;0;25000;50;-1;-1;1260
2026-05-06 21:35:30;1;5;0;0;0;25000;50;-1;-1;1302
2026-05-06 21:35:30;1;5;0;0;0;25000;50;-1;-1;1268
2026-05-06 21:35:30;1;5;0;0;0;25000;50;-1;-1;1273
2026-05-06 21:35:30;1;5;0;0;0;25000;50;-1;-1;1260
2026-05-06 21:35:30;1;5;0;0;0;25000;50;-1;-1;1271
2026-05-06 21:35:30;1;5;0;0;0;25000;50;-1;-1;1279
2026-05-06 21:35:30;1;5;0;0;0;25000;50;-1;-1;1255
2026-05-06 21:35:30;1;5;0;0;0;25000;50;-1;-1;1264
2026-05-06 21:35:30;1;5;0;0;0;25000;50;-1;-1;1288
2026-05-06 21:35:30;1;5;0;0;0;25000;50;-1;-1;1250
2026-05-06 21:35:30;1;5;0;0;0;25000;50;-1;-1;1256
2026-05-06 21:35:30;1;5;0;0;0;25000;50;-1;-1;1306
2026-05-06 21:35:30;1;5;0;0;0;25000;50;-1;-1;1247
2026-05-06 21:35:30;1;5;0;0;0;25000;50;-1;-1;1274
2026-05-06 21:35:30;1;5;0;0;0;25000;50;-1;-1;1283
2026-05-06 21:35:30;1;5;0;0;0;25000;50;-1;-1;1260
2026-05-06 21:35:30;1;5;0;0;0;25000;50;-1;-1;1247
2026-05-06 21:35:30;1;5;0;0;0;25000;50;-1;-1;1285
